location,horizon,output_type_id,value,target_end_date,reference_date,output_type,target
45,2,0.95,64.19852057779391,2024-12-14,2024-11-30,quantile,wk inc flu hosp
46,2,0.95,11.854593520411523,2024-12-14,2024-11-30,quantile,wk inc flu hosp
47,2,0.95,118.44525170607116,2024-12-14,2024-11-30,quantile,wk inc flu hosp
48,2,0.95,660.3925738276885,2024-12-14,2024-11-30,quantile,wk inc flu hosp
49,2,0.95,37.45058272378773,2024-12-14,2024-11-30,quantile,wk inc flu hosp
50,2,0.95,7.344551339557961,2024-12-14,2024-11-30,quantile,wk inc flu hosp
51,2,0.95,116.10262738112068,2024-12-14,2024-11-30,quantile,wk inc flu hosp
53,2,0.95,122.63498633247154,2024-12-14,2024-11-30,quantile,wk inc flu hosp
54,2,0.95,40.44723433048744,2024-12-14,2024-11-30,quantile,wk inc flu hosp
55,2,0.95,119.00113420501538,2024-12-14,2024-11-30,quantile,wk inc flu hosp
56,2,0.95,25.019559139243203,2024-12-14,2024-11-30,quantile,wk inc flu hosp
72,2,0.95,79.57975101937066,2024-12-14,2024-11-30,quantile,wk inc flu hosp
US,2,0.95,7941.836520361334,2024-12-14,2024-11-30,quantile,wk inc flu hosp
01,2,0.975,149.06441097727662,2024-12-14,2024-11-30,quantile,wk inc flu hosp
02,2,0.975,21.033069264715326,2024-12-14,2024-11-30,quantile,wk inc flu hosp
04,2,0.975,1107.789590222044,2024-12-14,2024-11-30,quantile,wk inc flu hosp
05,2,0.975,54.9509090344441,2024-12-14,2024-11-30,quantile,wk inc flu hosp
06,2,0.975,1387.14219540676,2024-12-14,2024-11-30,quantile,wk inc flu hosp
08,2,0.975,106.47172104370755,2024-12-14,2024-11-30,quantile,wk inc flu hosp
09,2,0.975,54.486346429999195,2024-12-14,2024-11-30,quantile,wk inc flu hosp
10,2,0.975,33.28503980890077,2024-12-14,2024-11-30,quantile,wk inc flu hosp
11,2,0.975,26.313303219715905,2024-12-14,2024-11-30,quantile,wk inc flu hosp
12,2,0.975,775.3230402104864,2024-12-14,2024-11-30,quantile,wk inc flu hosp
13,2,0.975,162.88740951332773,2024-12-14,2024-11-30,quantile,wk inc flu hosp
15,2,0.975,24.094675304783884,2024-12-14,2024-11-30,quantile,wk inc flu hosp
16,2,0.975,107.36276096723829,2024-12-14,2024-11-30,quantile,wk inc flu hosp
17,2,0.975,375.48243123323107,2024-12-14,2024-11-30,quantile,wk inc flu hosp
18,2,0.975,163.35246776499784,2024-12-14,2024-11-30,quantile,wk inc flu hosp
19,2,0.975,42.083836978649025,2024-12-14,2024-11-30,quantile,wk inc flu hosp
20,2,0.975,66.52273759226456,2024-12-14,2024-11-30,quantile,wk inc flu hosp
21,2,0.975,112.73810164556465,2024-12-14,2024-11-30,quantile,wk inc flu hosp
22,2,0.975,171.87842003814657,2024-12-14,2024-11-30,quantile,wk inc flu hosp
23,2,0.975,23.12721435192801,2024-12-14,2024-11-30,quantile,wk inc flu hosp
24,2,0.975,97.55253051755508,2024-12-14,2024-11-30,quantile,wk inc flu hosp
25,2,0.975,295.0795611336687,2024-12-14,2024-11-30,quantile,wk inc flu hosp
26,2,0.975,254.08100571053916,2024-12-14,2024-11-30,quantile,wk inc flu hosp
27,2,0.975,95.68492706337854,2024-12-14,2024-11-30,quantile,wk inc flu hosp
28,2,0.975,66.3985301542386,2024-12-14,2024-11-30,quantile,wk inc flu hosp
29,2,0.975,200.97683646046156,2024-12-14,2024-11-30,quantile,wk inc flu hosp
30,2,0.975,18.307760198694545,2024-12-14,2024-11-30,quantile,wk inc flu hosp
31,2,0.975,27.868019145865496,2024-12-14,2024-11-30,quantile,wk inc flu hosp
32,2,0.975,124.55602311558127,2024-12-14,2024-11-30,quantile,wk inc flu hosp
33,2,0.975,39.24178739416915,2024-12-14,2024-11-30,quantile,wk inc flu hosp
34,2,0.975,78.81271961040152,2024-12-14,2024-11-30,quantile,wk inc flu hosp
35,2,0.975,87.97286601226851,2024-12-14,2024-11-30,quantile,wk inc flu hosp
36,2,0.975,440.04163679485254,2024-12-14,2024-11-30,quantile,wk inc flu hosp
37,2,0.975,158.38575543166093,2024-12-14,2024-11-30,quantile,wk inc flu hosp
38,2,0.975,17.23717686796277,2024-12-14,2024-11-30,quantile,wk inc flu hosp
39,2,0.975,1298.4820234788006,2024-12-14,2024-11-30,quantile,wk inc flu hosp
40,2,0.975,118.2438514746828,2024-12-14,2024-11-30,quantile,wk inc flu hosp
41,2,0.975,150.18777907109876,2024-12-14,2024-11-30,quantile,wk inc flu hosp
42,2,0.975,397.19962190894677,2024-12-14,2024-11-30,quantile,wk inc flu hosp
44,2,0.975,13.065173501060071,2024-12-14,2024-11-30,quantile,wk inc flu hosp
45,2,0.975,76.87359546982057,2024-12-14,2024-11-30,quantile,wk inc flu hosp
46,2,0.975,16.20420995014841,2024-12-14,2024-11-30,quantile,wk inc flu hosp
47,2,0.975,137.29145930111096,2024-12-14,2024-11-30,quantile,wk inc flu hosp
48,2,0.975,751.2260689356016,2024-12-14,2024-11-30,quantile,wk inc flu hosp
49,2,0.975,41.9168474085696,2024-12-14,2024-11-30,quantile,wk inc flu hosp
50,2,0.975,9.644825456748935,2024-12-14,2024-11-30,quantile,wk inc flu hosp
51,2,0.975,139.59469679507174,2024-12-14,2024-11-30,quantile,wk inc flu hosp
53,2,0.975,146.07474308854358,2024-12-14,2024-11-30,quantile,wk inc flu hosp
54,2,0.975,50.82892201644552,2024-12-14,2024-11-30,quantile,wk inc flu hosp
55,2,0.975,139.89050461740212,2024-12-14,2024-11-30,quantile,wk inc flu hosp
56,2,0.975,31.20638148437934,2024-12-14,2024-11-30,quantile,wk inc flu hosp
72,2,0.975,91.44966070181154,2024-12-14,2024-11-30,quantile,wk inc flu hosp
US,2,0.975,8758.001912187967,2024-12-14,2024-11-30,quantile,wk inc flu hosp
01,2,0.99,172.8063481274831,2024-12-14,2024-11-30,quantile,wk inc flu hosp
02,2,0.99,25.00548860027748,2024-12-14,2024-11-30,quantile,wk inc flu hosp
04,2,0.99,1270.3403733076696,2024-12-14,2024-11-30,quantile,wk inc flu hosp
05,2,0.99,67.3791303469202,2024-12-14,2024-11-30,quantile,wk inc flu hosp
06,2,0.99,1591.68235040753,2024-12-14,2024-11-30,quantile,wk inc flu hosp
08,2,0.99,126.24421494466944,2024-12-14,2024-11-30,quantile,wk inc flu hosp
09,2,0.99,69.05070934914018,2024-12-14,2024-11-30,quantile,wk inc flu hosp
10,2,0.99,39.52393125628786,2024-12-14,2024-11-30,quantile,wk inc flu hosp
11,2,0.99,34.86679044649505,2024-12-14,2024-11-30,quantile,wk inc flu hosp
12,2,0.99,887.3216800513422,2024-12-14,2024-11-30,quantile,wk inc flu hosp
13,2,0.99,193.8934769457865,2024-12-14,2024-11-30,quantile,wk inc flu hosp
15,2,0.99,26.616016846825765,2024-12-14,2024-11-30,quantile,wk inc flu hosp
16,2,0.99,122.7912812643611,2024-12-14,2024-11-30,quantile,wk inc flu hosp
17,2,0.99,424.95187912469095,2024-12-14,2024-11-30,quantile,wk inc flu hosp
18,2,0.99,210.3243507159407,2024-12-14,2024-11-30,quantile,wk inc flu hosp
19,2,0.99,57.48018059384216,2024-12-14,2024-11-30,quantile,wk inc flu hosp
20,2,0.99,84.07170692415262,2024-12-14,2024-11-30,quantile,wk inc flu hosp
21,2,0.99,138.7549996885129,2024-12-14,2024-11-30,quantile,wk inc flu hosp
22,2,0.99,204.44617459013682,2024-12-14,2024-11-30,quantile,wk inc flu hosp
23,2,0.99,28.15082719815188,2024-12-14,2024-11-30,quantile,wk inc flu hosp
24,2,0.99,119.57540234220087,2024-12-14,2024-11-30,quantile,wk inc flu hosp
25,2,0.99,377.94750586820373,2024-12-14,2024-11-30,quantile,wk inc flu hosp
26,2,0.99,301.90108196479207,2024-12-14,2024-11-30,quantile,wk inc flu hosp
27,2,0.99,115.7199666758241,2024-12-14,2024-11-30,quantile,wk inc flu hosp
28,2,0.99,79.62364016078101,2024-12-14,2024-11-30,quantile,wk inc flu hosp
29,2,0.99,242.91606997842916,2024-12-14,2024-11-30,quantile,wk inc flu hosp
30,2,0.99,24.529334110296006,2024-12-14,2024-11-30,quantile,wk inc flu hosp
31,2,0.99,32.23698087181605,2024-12-14,2024-11-30,quantile,wk inc flu hosp
32,2,0.99,154.72170390238884,2024-12-14,2024-11-30,quantile,wk inc flu hosp
33,2,0.99,48.066675879550885,2024-12-14,2024-11-30,quantile,wk inc flu hosp
34,2,0.99,101.04839911132535,2024-12-14,2024-11-30,quantile,wk inc flu hosp
35,2,0.99,113.73358918862206,2024-12-14,2024-11-30,quantile,wk inc flu hosp
36,2,0.99,532.9385166972925,2024-12-14,2024-11-30,quantile,wk inc flu hosp
37,2,0.99,213.24674001513534,2024-12-14,2024-11-30,quantile,wk inc flu hosp
38,2,0.99,21.818980020898735,2024-12-14,2024-11-30,quantile,wk inc flu hosp
39,2,0.99,1486.4062515248688,2024-12-14,2024-11-30,quantile,wk inc flu hosp
40,2,0.99,136.15057899510282,2024-12-14,2024-11-30,quantile,wk inc flu hosp
41,2,0.99,187.2937014692498,2024-12-14,2024-11-30,quantile,wk inc flu hosp
42,2,0.99,471.3332133993929,2024-12-14,2024-11-30,quantile,wk inc flu hosp
44,2,0.99,16.243888375752903,2024-12-14,2024-11-30,quantile,wk inc flu hosp
45,2,0.99,90.60673703460887,2024-12-14,2024-11-30,quantile,wk inc flu hosp
46,2,0.99,20.331618652930402,2024-12-14,2024-11-30,quantile,wk inc flu hosp
47,2,0.99,160.26860462686702,2024-12-14,2024-11-30,quantile,wk inc flu hosp
48,2,0.99,912.3533955651554,2024-12-14,2024-11-30,quantile,wk inc flu hosp
49,2,0.99,49.37502764720682,2024-12-14,2024-11-30,quantile,wk inc flu hosp
50,2,0.99,12.40658811166123,2024-12-14,2024-11-30,quantile,wk inc flu hosp
51,2,0.99,166.50256574307656,2024-12-14,2024-11-30,quantile,wk inc flu hosp
53,2,0.99,174.31908642709934,2024-12-14,2024-11-30,quantile,wk inc flu hosp
54,2,0.99,63.56491095743521,2024-12-14,2024-11-30,quantile,wk inc flu hosp
55,2,0.99,166.22171147465156,2024-12-14,2024-11-30,quantile,wk inc flu hosp
56,2,0.99,38.241820105415414,2024-12-14,2024-11-30,quantile,wk inc flu hosp
72,2,0.99,105.9318771853151,2024-12-14,2024-11-30,quantile,wk inc flu hosp
US,2,0.99,9963.533974028926,2024-12-14,2024-11-30,quantile,wk inc flu hosp
01,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
02,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
04,3,0.01,48.958606737227925,2024-12-21,2024-11-30,quantile,wk inc flu hosp
05,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
06,3,0.01,37.86449517563818,2024-12-21,2024-11-30,quantile,wk inc flu hosp
08,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
09,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
10,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
11,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
12,3,0.01,86.69467198762193,2024-12-21,2024-11-30,quantile,wk inc flu hosp
13,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
15,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
16,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
17,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
18,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
19,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
20,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
21,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
22,3,0.01,4.135221428213644,2024-12-21,2024-11-30,quantile,wk inc flu hosp
23,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
24,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
25,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
26,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
27,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
28,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
29,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
30,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
31,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
32,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
33,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
34,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
35,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
36,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
37,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
38,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
39,3,0.01,56.571724366172056,2024-12-21,2024-11-30,quantile,wk inc flu hosp
40,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
41,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
42,3,0.01,0.34253930910030106,2024-12-21,2024-11-30,quantile,wk inc flu hosp
44,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
45,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
46,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
47,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
48,3,0.01,8.797607286362469,2024-12-21,2024-11-30,quantile,wk inc flu hosp
49,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
50,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
51,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
53,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
54,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
55,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
56,3,0.01,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
72,3,0.01,7.751736062803039,2024-12-21,2024-11-30,quantile,wk inc flu hosp
US,3,0.01,471.5303676941417,2024-12-21,2024-11-30,quantile,wk inc flu hosp
01,3,0.025,1.445652390589832,2024-12-21,2024-11-30,quantile,wk inc flu hosp
02,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
04,3,0.025,78.07620871749998,2024-12-21,2024-11-30,quantile,wk inc flu hosp
05,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
06,3,0.025,93.05166688034289,2024-12-21,2024-11-30,quantile,wk inc flu hosp
08,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
09,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
10,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
11,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
12,3,0.025,128.7800651049675,2024-12-21,2024-11-30,quantile,wk inc flu hosp
13,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
15,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
16,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
17,3,0.025,11.185589525182017,2024-12-21,2024-11-30,quantile,wk inc flu hosp
18,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
19,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
20,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
21,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
22,3,0.025,11.147340010190185,2024-12-21,2024-11-30,quantile,wk inc flu hosp
23,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
24,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
25,3,0.025,4.99738038682544,2024-12-21,2024-11-30,quantile,wk inc flu hosp
26,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
27,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
28,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
29,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
30,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
31,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
32,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
33,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
34,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
35,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
36,3,0.025,2.210544609925172,2024-12-21,2024-11-30,quantile,wk inc flu hosp
37,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
38,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
39,3,0.025,88.54857169901935,2024-12-21,2024-11-30,quantile,wk inc flu hosp
40,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
41,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
42,3,0.025,12.21645198541171,2024-12-21,2024-11-30,quantile,wk inc flu hosp
44,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
45,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
46,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
47,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
48,3,0.025,35.42360215051413,2024-12-21,2024-11-30,quantile,wk inc flu hosp
49,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
50,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
51,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
53,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
54,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
55,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
56,3,0.025,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
72,3,0.025,11.506101471122271,2024-12-21,2024-11-30,quantile,wk inc flu hosp
US,3,0.025,1011.9566591564277,2024-12-21,2024-11-30,quantile,wk inc flu hosp
01,3,0.05,6.987067475551758,2024-12-21,2024-11-30,quantile,wk inc flu hosp
02,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
04,3,0.05,117.09217698331024,2024-12-21,2024-11-30,quantile,wk inc flu hosp
05,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
06,3,0.05,137.85820508775515,2024-12-21,2024-11-30,quantile,wk inc flu hosp
08,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
09,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
10,3,0.05,0.2825498576958455,2024-12-21,2024-11-30,quantile,wk inc flu hosp
11,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
12,3,0.05,161.87619616333927,2024-12-21,2024-11-30,quantile,wk inc flu hosp
13,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
15,3,0.05,0.9751015636966234,2024-12-21,2024-11-30,quantile,wk inc flu hosp
16,3,0.05,1.7125765582846624,2024-12-21,2024-11-30,quantile,wk inc flu hosp
17,3,0.05,22.549463658767923,2024-12-21,2024-11-30,quantile,wk inc flu hosp
18,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
19,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
20,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
21,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
22,3,0.05,17.655298749673996,2024-12-21,2024-11-30,quantile,wk inc flu hosp
23,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
24,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
25,3,0.05,15.257433031046506,2024-12-21,2024-11-30,quantile,wk inc flu hosp
26,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
27,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
28,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
29,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
30,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
31,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
32,3,0.05,1.8895703829375587,2024-12-21,2024-11-30,quantile,wk inc flu hosp
33,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
34,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
35,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
36,3,0.05,21.685617684343242,2024-12-21,2024-11-30,quantile,wk inc flu hosp
37,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
38,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
39,3,0.05,121.74202827204758,2024-12-21,2024-11-30,quantile,wk inc flu hosp
40,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
41,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
42,3,0.05,24.26947972662065,2024-12-21,2024-11-30,quantile,wk inc flu hosp
44,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
45,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
46,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
47,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
48,3,0.05,68.51582059232496,2024-12-21,2024-11-30,quantile,wk inc flu hosp
49,3,0.05,1.12262530628478,2024-12-21,2024-11-30,quantile,wk inc flu hosp
50,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
51,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
53,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
54,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
55,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
56,3,0.05,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
72,3,0.05,14.982545614073954,2024-12-21,2024-11-30,quantile,wk inc flu hosp
US,3,0.05,1416.7717479166868,2024-12-21,2024-11-30,quantile,wk inc flu hosp
01,3,0.1,14.030842447182565,2024-12-21,2024-11-30,quantile,wk inc flu hosp
02,3,0.1,0.685749751200602,2024-12-21,2024-11-30,quantile,wk inc flu hosp
04,3,0.1,159.2976647620024,2024-12-21,2024-11-30,quantile,wk inc flu hosp
05,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
06,3,0.1,213.5732882428001,2024-12-21,2024-11-30,quantile,wk inc flu hosp
08,3,0.1,1.4139009189531007,2024-12-21,2024-11-30,quantile,wk inc flu hosp
09,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
10,3,0.1,1.5342578929353972,2024-12-21,2024-11-30,quantile,wk inc flu hosp
11,3,0.1,0.6938640970960646,2024-12-21,2024-11-30,quantile,wk inc flu hosp
12,3,0.1,200.9698544870792,2024-12-21,2024-11-30,quantile,wk inc flu hosp
13,3,0.1,1.8397124962618647,2024-12-21,2024-11-30,quantile,wk inc flu hosp
15,3,0.1,2.142742394045209,2024-12-21,2024-11-30,quantile,wk inc flu hosp
16,3,0.1,5.442519965754217,2024-12-21,2024-11-30,quantile,wk inc flu hosp
17,3,0.1,38.83776112566156,2024-12-21,2024-11-30,quantile,wk inc flu hosp
18,3,0.1,1.932080492736153,2024-12-21,2024-11-30,quantile,wk inc flu hosp
19,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
20,3,0.1,0.23978366711068852,2024-12-21,2024-11-30,quantile,wk inc flu hosp
21,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
22,3,0.1,25.756895397636992,2024-12-21,2024-11-30,quantile,wk inc flu hosp
23,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
24,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
25,3,0.1,29.793836051687904,2024-12-21,2024-11-30,quantile,wk inc flu hosp
26,3,0.1,2.13490300387177,2024-12-21,2024-11-30,quantile,wk inc flu hosp
27,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
28,3,0.1,2.001919083103175,2024-12-21,2024-11-30,quantile,wk inc flu hosp
29,3,0.1,6.948392313304688,2024-12-21,2024-11-30,quantile,wk inc flu hosp
30,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
31,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
32,3,0.1,6.825074422797563,2024-12-21,2024-11-30,quantile,wk inc flu hosp
33,3,0.1,0.5133552387615009,2024-12-21,2024-11-30,quantile,wk inc flu hosp
34,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
35,3,0.1,2.9669946755731433,2024-12-21,2024-11-30,quantile,wk inc flu hosp
36,3,0.1,50.19957439662913,2024-12-21,2024-11-30,quantile,wk inc flu hosp
37,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
38,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
39,3,0.1,171.1688858951586,2024-12-21,2024-11-30,quantile,wk inc flu hosp
40,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
41,3,0.1,6.015544006398953,2024-12-21,2024-11-30,quantile,wk inc flu hosp
42,3,0.1,45.38479847672405,2024-12-21,2024-11-30,quantile,wk inc flu hosp
44,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
45,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
46,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
47,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
48,3,0.1,104.81961345966961,2024-12-21,2024-11-30,quantile,wk inc flu hosp
49,3,0.1,3.5494493537559104,2024-12-21,2024-11-30,quantile,wk inc flu hosp
50,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
51,3,0.1,1.4064114625934,2024-12-21,2024-11-30,quantile,wk inc flu hosp
53,3,0.1,0.33331381313054204,2024-12-21,2024-11-30,quantile,wk inc flu hosp
54,3,0.1,0.0,2024-12-21,2024-11-30,quantile,wk inc flu hosp
55,3,0.1,4.236311898293974,2024-12-21,2024-11-30,quantile,wk inc flu hosp
56,3,0.1,0.7223527029664095,2024-12-21,2024-11-30,quantile,wk inc flu hosp
