"location","horizon","target_end_date","reference_date","target","output_type","output_type_id","value"
"32",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.133736353590666
"32",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000442476587996787
"32",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",4.86447230228837e-19
"32",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.20190557000097
"32",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.559716388783273
"32",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.237014313375029
"32",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0013637278407288
"32",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",7.92214828342273e-15
"32",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.115545389672688
"32",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.551925422776049
"32",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.330099519875055
"32",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00242966767619979
"32",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",7.50869616114263e-26
"32",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0590523676848575
"32",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.587993946682556
"32",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.348109306083498
"32",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00484437954908834
"33",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.99119526246021e-07
"33",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0344570295362301
"33",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.903286224793605
"33",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0618529362731592
"33",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000403510277479868
"33",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",5.16019216414185e-23
"33",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0593576314440882
"33",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.771092427401985
"33",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.168502246150867
"33",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00104769500305957
"33",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",7.39350667425792e-38
"33",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0865380353621916
"33",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.6167307830752
"33",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.295061097328868
"33",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0016700842337396
"33",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.24351335265279e-44
"33",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0123045802709964
"33",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.748853315442149
"33",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.236429198890856
"33",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00241290539599859
"34",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"34",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.935761616907397
"34",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.0637419002942466
"34",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.000496482798336362
"34",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.99840144432528e-14
"34",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"34",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.623186665501138
"34",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.376177055205264
"34",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.000636279293598441
"34",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0
"34",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"34",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.152193251809634
"34",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.841301337802096
"34",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.00650541038827013
"34",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0
"34",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"34",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",1.73483672424309e-80
"34",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.991827100063268
"34",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.00817289993673087
"34",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.4432899320127e-15
"35",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0.0521139566245623
"35",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.80705069135129
"35",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.128928253782928
"35",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0118626145212226
"35",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",4.44837199972126e-05
"35",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.40447659216354e-12
"35",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.645805988094617
"35",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.289153656874785
"35",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0648443698247138
"35",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000195985203480298
"35",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.66675417439005e-10
"35",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.43283005761247
"35",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.396487856480356
"35",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.166903983221912
"35",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00377810241858767
"35",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.35167961958573e-17
"35",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.319896101740343
"35",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.465895578653321
"35",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.210782149078235
"35",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00342617052810179
"36",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",4.30836040167029e-24
"36",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.14254773166216
"36",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.812486952366315
"36",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0449653141129555
"36",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.85856940948526e-09
"36",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.38860363147628e-87
"36",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.00441584013635376
"36",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.934662099768654
"36",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0609220562311668
"36",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",3.86382525974227e-09
"36",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.42608750237324e-59
"36",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.00118490286198238
"36",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.900039621233105
"36",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0987754552774988
"36",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",2.06274137770635e-08
"36",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",3.34798517570466e-77
"36",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",3.51986296968339e-05
"36",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.856376703242197
"36",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.143587990953456
"36",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.0717465015464e-07
"37",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",8.12874691697254e-48
"37",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0405258923548459
"37",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.907786794825572
"37",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0516873078682019
"37",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",4.95138019473984e-09
"37",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.26869660811342e-167
"37",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.000137233238017842
"37",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.938174251448848
"37",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0616884765270148
"37",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",3.87861188722027e-08
"37",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"37",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",2.54106163257061e-10
"37",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.922640673181156
"37",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0773592195500382
"37",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.07014699546326e-07
"37",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"37",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",7.08880889708554e-28
"37",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.912789262726217
"37",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0872044406652395
"37",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",6.29660854334357e-06
"38",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",3.34163836427203e-44
"38",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",5.81496193707145e-25
"38",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.96207885969433
"38",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0301107253808954
"38",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0078104149247743
"38",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"38",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",6.0925327833194e-105
"38",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.858265945622712
"38",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.139765628274219
"38",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00196842610306924
"38",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"38",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",7.78260833427188e-92
"38",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.737424548760729
"38",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.256599675200186
"38",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00597577603908495
"38",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"38",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",9.7732592481128e-46
"38",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.666659318722233
"38",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.322145628703727
"38",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0111950525740393
"39",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",3.12098834255382e-07
"39",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",4.30014567867811e-05
"39",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.000215242877052034
"39",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.00764279386036114
"39",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.992098649706966
"39",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.28421130829271e-09
"39",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.000117397674983722
"39",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.00240045599126746
"39",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.222029075533582
"39",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.775453068515956
"39",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",5.52442068046344e-15
"39",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",3.48579990059705e-05
"39",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.00846679613870043
"39",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.504318143440756
"39",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.487180202421532
"39",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",8.04637733615894e-30
"39",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",6.13113178795628e-07
"39",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.0571392504542082
"39",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.632047251740863
"39",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.31081288469175
"40",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.12160774058091e-09
"40",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.792048775022184
"40",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.197041761231621
"40",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0109094454633943
"40",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.71611930221971e-08
"40",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.98324691336254e-47
"40",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.472393680485584
"40",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.48206946137486
"40",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0455367897151883
"40",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",6.84243680604268e-08
"40",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.14101446312754e-154
"40",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.225003649314405
"40",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.673703551605573
"40",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.101238920539152
"40",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",5.38785408703557e-05
"40",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",3.21493449566361e-303
"40",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.00482880024004608
"40",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.863895342785726
"40",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.129656502858958
"40",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00161935411527026
"41",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.08931834578295e-12
"41",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0501110718873624
"41",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.494902592959336
"41",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.44362419937679
"41",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0113621357754223
"41",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.4298372532182e-25
"41",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0181543612545288
"41",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.499380962317846
"41",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.476844286250983
"41",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00562039017664262
"41",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.5406617907654e-37
"41",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.00405534207885942
"41",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.481751816448951
"41",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.503140811295742
"41",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.0110520301764478
"41",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.97660522831656e-50
"41",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.000301225259216127
"41",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.550702594315711
"41",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.441131548932115
"41",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.00786463149295713
"42",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",3.32569308559809e-16
"42",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0141298730666443
"42",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.572480621405323
"42",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.412698636197889
"42",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000690869330143395
"42",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.01819379536863e-45
"42",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.002242757180454
"42",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.595085114340368
"42",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.40265406162638
"42",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.80668527982597e-05
"42",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.92656269634024e-31
"42",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.00350188554391754
"42",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.560149529035236
"42",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.435446044250572
"42",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000902541170274662
"42",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",5.70805031249531e-98
"42",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",5.19264650458503e-06
"42",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.632061973328564
"42",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.367762295173327
"42",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000170538851604118
"44",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"44",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",2.62791780112746e-206
"44",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.999965829109948
"44",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",3.41708164518506e-05
"44",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",7.35996819045681e-11
"44",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"44",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0
"44",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.986940005248729
"44",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0130598878566582
"44",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.06894612939001e-07
"44",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"44",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",1.38173975002833e-48
"44",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.956965242068563
"44",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.043034756520501
"44",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.41093581262908e-09
"44",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"44",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",1.56555491630396e-67
"44",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.909767624187941
"44",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0902298406510886
"44",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",2.53516097059592e-06
"45",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",2.189496802606e-38
"45",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0191671956930434
"45",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.936484253531232
"45",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0443485000834495
"45",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",5.06922753773509e-08
"45",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"45",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",9.23243003206257e-07
"45",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.948162557812872
"45",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0518365187806391
"45",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.63485780468875e-10
"45",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"45",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",1.05993148625789e-13
"45",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.905056481053655
"45",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0949435153773389
"45",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",3.56889962027651e-09
"45",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"45",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",6.64086176373243e-28
"45",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.912435535554015
"45",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0875643357514931
"45",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.28694491396963e-07
"46",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"46",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0
"46",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.999967461625365
"46",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",3.2516347653333e-05
"46",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",2.20269812389873e-08
"46",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"46",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0
"46",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.996273529183223
"46",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.00372645816440031
"46",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",1.26523767018938e-08
"46",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"46",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0
"46",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.971742808739681
"46",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0282571602557138
"46",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",3.10046052165447e-08
"46",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",0
"46",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","decrease",0
"46",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","stable",0.907219574679924
"46",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","increase",0.0927783436478392
"46",3,2024-12-21,2024-11-30,"wk flu hosp rate change","pmf","large_increase",2.08167223680888e-06
"47",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",7.43219976412942e-16
"47",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.143117169104484
"47",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","stable",0.701750113218077
"47",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","increase",0.154991260011314
"47",0,2024-11-30,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000141457666123723
"47",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",1.56015273343223e-49
"47",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.0436842994694004
"47",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","stable",0.784618608210547
"47",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","increase",0.171310210720066
"47",1,2024-12-07,2024-11-30,"wk flu hosp rate change","pmf","large_increase",0.000386881599987454
"47",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_decrease",3.45879406971317e-109
"47",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","decrease",0.00401450004047523
"47",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","stable",0.758574492836875
"47",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","increase",0.237360338544327
"47",2,2024-12-14,2024-11-30,"wk flu hosp rate change","pmf","large_increase",5.0668578322921e-05
